file_name;predicted;true;cv_step;
/mnt/IDMT-WORKSPACE/DATA-STORE/rodrjl/DATABASE/test-RSCD-EU-sirentype+country_balance/france-ambulance/fr_a_1.wav;france-police;france-ambulance;1;
/mnt/IDMT-WORKSPACE/DATA-STORE/rodrjl/DATABASE/test-RSCD-EU-sirentype+country_balance/france-ambulance/fr_a_2.wav;france-police;france-ambulance;1;
/mnt/IDMT-WORKSPACE/DATA-STORE/rodrjl/DATABASE/test-RSCD-EU-sirentype+country_balance/france-ambulance/fr_a_3.wav;france-police;france-ambulance;1;
/mnt/IDMT-WORKSPACE/DATA-STORE/rodrjl/DATABASE/test-RSCD-EU-sirentype+country_balance/france-ambulance/fr_a_4.wav;france-police;france-ambulance;1;
/mnt/IDMT-WORKSPACE/DATA-STORE/rodrjl/DATABASE/test-RSCD-EU-sirentype+country_balance/france-ambulance/fr_a_5.wav;france-police;france-ambulance;1;
/mnt/IDMT-WORKSPACE/DATA-STORE/rodrjl/DATABASE/test-RSCD-EU-sirentype+country_balance/france-ambulance/fr_a_6.wav;france-police;france-ambulance;1;
/mnt/IDMT-WORKSPACE/DATA-STORE/rodrjl/DATABASE/test-RSCD-EU-sirentype+country_balance/france-ambulance/fr_a_7.wav;france-firefighter;france-ambulance;1;
/mnt/IDMT-WORKSPACE/DATA-STORE/rodrjl/DATABASE/test-RSCD-EU-sirentype+country_balance/france-ambulance/fr_a_8.wav;france-firefighter;france-ambulance;1;
/mnt/IDMT-WORKSPACE/DATA-STORE/rodrjl/DATABASE/test-RSCD-EU-sirentype+country_balance/france-ambulance/fr_a_9.wav;france-firefighter;france-ambulance;1;
/mnt/IDMT-WORKSPACE/DATA-STORE/rodrjl/DATABASE/test-RSCD-EU-sirentype+country_balance/france-ambulance/fr_a_10.wav;france-firefighter;france-ambulance;1;
/mnt/IDMT-WORKSPACE/DATA-STORE/rodrjl/DATABASE/test-RSCD-EU-sirentype+country_balance/france-police/fr_p_6.wav;france-firefighter;france-police;1;
/mnt/IDMT-WORKSPACE/DATA-STORE/rodrjl/DATABASE/test-RSCD-EU-sirentype+country_balance/france-police/fr_p_8.wav;france-firefighter;france-police;1;
